action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,842235,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccc(Cl)cc2Cl)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL59920,,CHEMBL59920,,0,http://www.openphacts.org/units/Nanomolar,104348,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,844641,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccccc2Cl)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL418462,,CHEMBL418462,,0,http://www.openphacts.org/units/Nanomolar,104339,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,848238,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccccc2-c2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL293434,,CHEMBL293434,,0,http://www.openphacts.org/units/Nanomolar,104342,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,848244,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL60238,,CHEMBL60238,,0,http://www.openphacts.org/units/Nanomolar,104354,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,849385,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2c(Cl)cccc2Cl)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL60164,,CHEMBL60164,,0,http://www.openphacts.org/units/Nanomolar,104349,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,849391,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(CCc2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL292553,,CHEMBL292553,,0,http://www.openphacts.org/units/Nanomolar,104356,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,850567,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](Nc1ccc(C(=O)O)cc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL58247,,CHEMBL58247,,0,http://www.openphacts.org/units/Nanomolar,104351,=,1,1,=,,IC50,nM,,195000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,195.0
,,851606,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccc(Cl)cc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL61964,,CHEMBL61964,,0,http://www.openphacts.org/units/Nanomolar,104359,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,853830,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(C(c2ccccc2)c2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL1169414,,CHEMBL1169414,,0,http://www.openphacts.org/units/Nanomolar,104347,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,856048,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccc(-c3ccccc3)cc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL304034,,CHEMBL304034,,0,http://www.openphacts.org/units/Nanomolar,104358,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,858412,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(CCCc2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL406215,,CHEMBL406215,,0,http://www.openphacts.org/units/Nanomolar,104355,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,860632,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(CC(c2ccccc2)c2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL304919,,CHEMBL304919,,0,http://www.openphacts.org/units/Nanomolar,104346,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,862989,[],CHEMBL715725,In vitro antagonist activity at recombinant Metabotropic glutamate receptor 5 expressed in RGT cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@]1(C(=O)O)C[C@H](C(=O)O)N(CCC(c2ccccc2)c2ccccc2)C1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1130904,Bioorg Med Chem Lett,1998,,CHEMBL60302,,CHEMBL60302,,0,http://www.openphacts.org/units/Nanomolar,104345,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,1103740,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C#Cc2ccccc2)cs1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL63042,,CHEMBL63042,8.22,0,http://www.openphacts.org/units/Nanomolar,110679,=,1,1,=,,IC50,nM,,6.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,6.0
,,1104994,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1csc(C#Cc2ccccc2)n1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL65417,,CHEMBL65417,7.89,0,http://www.openphacts.org/units/Nanomolar,110675,=,1,1,=,,IC50,nM,,13.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,13.0
,,1116830,[],CHEMBL715726,Compound was tested for it's antagonist activity against Ser152 and Thr175 (Metabotropic glutamate receptor 5),F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(O)c(/N=N/c2ccccc2)n1,,,CHEMBL1132550,J Med Chem,1999,,CHEMBL88553,,CHEMBL88553,6.43,0,http://www.openphacts.org/units/Nanomolar,294910,=,1,1,=,,IC50,nM,,370.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.37
,,1118030,[],CHEMBL709919,Compound was tested for it's antagonist activity against Ser152 and Thr175 (Metabotropic glutamate receptor 5),F,,,BAO_0000190,BAO_0000019,assay format,N[C@]1(C(=O)O)CCc2cc(C(=O)O)ccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1132550,J Med Chem,1999,,CHEMBL358882,,CHEMBL358882,,0,http://www.openphacts.org/units/Nanomolar,294916,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,1000.0
,,1118031,[],CHEMBL709919,Compound was tested for it's antagonist activity against Ser152 and Thr175 (Metabotropic glutamate receptor 5),F,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(C#Cc2ccccc2)n1,,,CHEMBL1132550,J Med Chem,1999,,CHEMBL66654,,CHEMBL66654,7.44,0,http://www.openphacts.org/units/Nanomolar,294915,=,1,1,=,,IC50,nM,,36.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.036
,,1119365,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,C(#Cc1nccs1)c1ccccc1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL65886,,CHEMBL65886,7.09,0,http://www.openphacts.org/units/Nanomolar,110674,=,1,1,=,,IC50,nM,,81.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,81.0
,,1125198,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C#Cc2ccncc2)cs1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL303090,,CHEMBL303090,6.91,0,http://www.openphacts.org/units/Nanomolar,110677,=,1,1,=,,IC50,nM,,122.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,122.0
,,1133515,[],CHEMBL715726,Compound was tested for it's antagonist activity against Ser152 and Thr175 (Metabotropic glutamate receptor 5),F,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(/C=C/c2ccccc2)n1,,,CHEMBL1132550,J Med Chem,1999,,CHEMBL88612,,CHEMBL88612,6.54,0,http://www.openphacts.org/units/Nanomolar,294914,=,1,1,=,,IC50,nM,,290.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.29
,,1135109,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(C#Cc2ccccc2)n1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL66654,,CHEMBL66654,8.70,0,http://www.openphacts.org/units/Nanomolar,110673,=,1,1,=,,IC50,nM,,2.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,2.0
,,1137581,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,C(#Cc1cscn1)c1ccccc1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL63093,,CHEMBL63093,7.01,0,http://www.openphacts.org/units/Nanomolar,110680,=,1,1,=,,IC50,nM,,97.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,97.0
,,1138823,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C#Cc2ccccn2)cs1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL65022,,CHEMBL65022,7.28,0,http://www.openphacts.org/units/Nanomolar,110676,=,1,1,=,,IC50,nM,,53.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,53.0
,,1141392,[],CHEMBL715726,Compound was tested for it's antagonist activity against Ser152 and Thr175 (Metabotropic glutamate receptor 5),F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C(=O)O)ccc1[C@H](N)C(=O)O,,,CHEMBL1132550,J Med Chem,1999,,CHEMBL94631,,CHEMBL94631,,1,http://www.openphacts.org/units/Nanomolar,294913,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,100.0
,,1141447,[],CHEMBL711709,Tested in vitro against human recombinant Metabotropic glutamate receptor 5 stably expressed in LtK cells by [Ca2+] flux assay using glutamate as antagonist,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(C#Cc2cccnc2)cs1,,,CHEMBL1145097,J Med Chem,2003,,CHEMBL292065,,CHEMBL292065,8.30,0,http://www.openphacts.org/units/Nanomolar,110678,=,1,1,=,,IC50,nM,,5.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,5.0
,,1150142,[],CHEMBL718125,The compound was tested for inhibitory effect on second messenger formation in BHK cells expressing mGluR5a,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H](C(=O)O)C12CC(C(=O)O)(C1)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129243,J Med Chem,1996,,CHEMBL97083,,CHEMBL97083,,0,http://www.openphacts.org/units/Nanomolar,180754,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,,1172421,[],CHEMBL718125,The compound was tested for inhibitory effect on second messenger formation in BHK cells expressing mGluR5a,F,,,BAO_0000190,BAO_0000219,cell-based format,N[C@H](C(=O)O)C12CC(C(=O)O)(C1)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129243,J Med Chem,1996,,CHEMBL43412,,CHEMBL43412,,0,http://www.openphacts.org/units/Nanomolar,180753,>,1,1,>,,IC50,nM,,300000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,300.0
,Not Active,1422763,[],CHEMBL827848,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method; IA=Inactive,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(N(C)C(=O)c2nc(C)cnc2N)n1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,,CHEMBL181889,,CHEMBL181889,,0,http://www.openphacts.org/units/Nanomolar,365798,,1,0,,,IC50,nM,,,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,
,Not Active,1422764,[],CHEMBL827848,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method; IA=Inactive,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccn1)c1cncc(Br)c1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,,CHEMBL181563,,CHEMBL181563,,0,http://www.openphacts.org/units/Nanomolar,365804,,1,0,,,IC50,nM,,,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,
,Not Active,1422765,[],CHEMBL827848,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method; IA=Inactive,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccn1)c1cccc(Br)c1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,,CHEMBL360493,,CHEMBL360493,,0,http://www.openphacts.org/units/Nanomolar,365805,,1,0,,,IC50,nM,,,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,
,,1422879,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(O)c(C(=O)Nc2cccc(C)n2)c1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '28.80', 'le': '0.53', 'lle': '4.32', 'sei': '11.22'}",CHEMBL178854,,CHEMBL178854,6.98,0,http://www.openphacts.org/units/Nanomolar,365813,=,1,1,=,,IC50,nM,,105.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,105.0
,,1423548,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '23.48', 'le': '0.47', 'lle': '5.44', 'sei': '7.08'}",CHEMBL178328,,CHEMBL178328,6.87,0,http://www.openphacts.org/units/Nanomolar,365401,=,1,1,=,,IC50,nM,,134.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,134.0
,,1423549,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ncc(C(=O)Nc2ccccn2)nc1Cl,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '24.49', 'le': '0.49', 'lle': '4.96', 'sei': '9.58'}",CHEMBL367145,,CHEMBL367145,6.80,0,http://www.openphacts.org/units/Nanomolar,365402,=,1,1,=,,IC50,nM,,158.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,158.0
,,1423657,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1cnc(C(=O)Nc2ccccn2)c(N)n1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '20.50', 'le': '0.38', 'lle': '4.52', 'sei': '5.46'}",CHEMBL178530,,CHEMBL178530,5.29,0,http://www.openphacts.org/units/Nanomolar,365408,=,1,1,=,,IC50,nM,,5084.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,5084.0
,,1423658,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N2CCCCC2)c(Cl)nc1C(=O)Nc1ccccn1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '21.00', 'le': '0.41', 'lle': '4.64', 'sei': '7.20'}",CHEMBL359893,,CHEMBL359893,6.99,0,http://www.openphacts.org/units/Nanomolar,365412,=,1,1,=,,IC50,nM,,103.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,103.0
,,1423659,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Nc1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '24.90', 'le': '0.50', 'lle': '5.46', 'sei': '7.22'}",CHEMBL181169,,CHEMBL181169,7.64,0,http://www.openphacts.org/units/Nanomolar,365413,=,1,1,=,,IC50,nM,,23.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,23.0
,,1423660,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '20.48', 'le': '0.41', 'lle': '4.48', 'sei': '4.52'}",CHEMBL181610,,CHEMBL181610,5.42,0,http://www.openphacts.org/units/Nanomolar,365325,=,1,1,=,,IC50,nM,,3800.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,3800.0
,,1423661,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncc(Cl)nc1C(=O)Nc1ccccn1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '31.88', 'le': '0.64', 'lle': '6.60', 'sei': '8.49'}",CHEMBL361556,,CHEMBL361556,7.96,0,http://www.openphacts.org/units/Nanomolar,365326,=,1,1,=,,IC50,nM,,11.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,11.0
,,1423662,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccn1)c1cncc(Cl)n1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '28.11', 'le': '0.56', 'lle': '4.82', 'sei': '9.73'}",CHEMBL178841,,CHEMBL178841,6.59,0,http://www.openphacts.org/units/Nanomolar,365331,=,1,1,=,,IC50,nM,,254.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,254.0
,,1423663,[],CHEMBL828680,Inhibitory concentration against human recombinant metabotropic glutamate receptor 5 (mGlu5) in Ltk cells determined using fluorescence detection method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cncc(C(=O)Nc2ccccn2)n1,,,CHEMBL1144333,Bioorg Med Chem Lett,2005,"{'bei': '31.66', 'le': '0.58', 'lle': '5.35', 'sei': '10.01'}",CHEMBL178683,,CHEMBL178683,6.78,0,http://www.openphacts.org/units/Nanomolar,365332,=,1,1,=,,IC50,nM,,165.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,165.0
